channel,sample-10011,sample-10012,sample-20021,sample-20022,sample-30031,sample-30032,sample-10041,sample-10042,sample-10051,sample-10052,sample-10061,sample-10062,sample-10071,sample-10072,sample-40081,sample-40082,sample-10091,sample-10092,sample-10111,sample-10112,sample-20121,sample-20122,sample-10151,sample-10152,sample-30161,sample-30162,sample-10171,sample-10172,sample-10181,sample-10182,sample-10191,sample-10192,sample-10201,sample-10202,sample-10211,sample-10212,sample-10221,sample-10222,sample-10231,sample-10232,sample-10241,sample-10242,sample-10251,sample-10252,sample-10261,sample-10262
1714.8,2440.6,2110.2,3365.7,3560.2,5369.6,5480.7,2292.6,2471.1,2579.3,2573.2,3219.4,2685.9,2405.8,2410.0,4731.3,5708.1,2566.7,2674.3,2361.9,2614.9,3316.3,3872.1,2226.4,2275.5,2739.3,2271.8,1668.2,1751.1,1980.9,1965.6,1887.0,1812.6,2421.8,2057.5,1968.1,2185.9,1958.6,1993.0,1990.8,2026.1,1707.2,1848.0,1670.8,1928.0,1795.8,1635.0
1716.52,2182.8,1917.4,3135.1,3272.3,5073.6,5224.1,2089.6,2210.5,2380.1,2336.5,2950.9,2432.9,2135.4,2151.9,4550.3,5506.7,2334.8,2458.6,2152.4,2349.7,3046.0,3646.3,1984.8,2090.1,2470.9,2033.0,1549.2,1633.0,1807.1,1786.9,1773.5,1664.7,2221.8,1861.2,1846.7,2004.2,1831.7,1849.3,1863.4,1860.1,1558.0,1730.4,1580.9,1790.3,1681.5,1535.6
1718.25,2222.3,1900.2,3173.6,3296.2,5106.6,5250.4,2093.3,2231.4,2363.1,2358.2,2981.5,2468.9,2184.5,2185.0,4643.9,5552.3,2362.6,2472.4,2162.4,2382.3,3063.1,3643.0,2009.8,2088.0,2552.4,2087.2,1564.0,1635.1,1826.4,1808.6,1782.7,1702.8,2247.3,1874.2,1837.4,2016.2,1822.9,1860.8,1885.1,1885.4,1569.9,1745.2,1570.9,1870.5,1675.5,1531.2
1719.97,2265.0,1941.9,3126.5,3338.3,5106.1,5212.2,2129.1,2236.0,2376.9,2368.2,3019.9,2488.7,2217.5,2202.7,4594.1,5492.5,2367.9,2487.7,2150.4,2428.6,3123.0,3671.7,2023.1,2113.7,2525.4,2078.9,1549.0,1645.9,1835.0,1779.0,1763.1,1686.2,2254.4,1831.6,1854.8,1993.5,1807.4,1808.5,1853.6,1854.3,1581.0,1733.4,1569.6,1810.5,1651.2,1536.7
1721.69,2263.4,1955.8,3139.8,3320.3,5070.7,5216.3,2125.8,2265.9,2429.2,2373.7,2981.2,2483.3,2186.4,2172.8,4627.3,5513.3,2410.6,2474.5,2176.1,2436.1,3114.5,3706.1,2023.5,2142.4,2545.3,2111.5,1548.0,1665.3,1833.5,1848.0,1843.1,1696.3,2285.6,1934.6,1878.7,2073.1,1852.7,1862.1,1894.3,1886.8,1578.4,1747.2,1618.5,1858.5,1674.7,1596.2
1723.41,2112.3,1841.5,3014.5,3165.7,4955.9,5117.0,2034.0,2105.5,2291.8,2249.5,2868.7,2379.2,2074.7,2094.3,4545.4,5460.0,2242.3,2424.8,2030.9,2305.5,2985.6,3540.6,1908.8,1993.0,2443.7,1999.6,1486.8,1641.7,1770.2,1725.7,1732.5,1667.6,2186.3,1825.8,1797.1,1964.9,1738.7,1756.1,1834.7,1765.2,1497.6,1688.5,1528.4,1792.7,1599.5,1500.4
1725.13,2169.5,1868.9,3051.4,3239.2,4998.7,5186.9,2041.1,2179.3,2324.6,2282.5,2947.5,2381.2,2139.2,2123.5,4504.8,5447.6,2303.1,2405.7,2116.6,2305.8,3016.9,3596.4,1973.8,2001.1,2460.9,2007.6,1507.1,1647.0,1784.8,1745.1,1751.7,1667.5,2207.2,1836.0,1821.5,1979.1,1786.1,1776.9,1848.0,1829.6,1516.1,1722.7,1542.4,1818.0,1641.4,1528.1
1726.85,2214.7,1883.0,3062.1,3215.5,4943.7,5116.6,2092.5,2149.2,2324.3,2335.5,2902.3,2417.3,2134.0,2117.5,4526.4,5441.3,2285.0,2440.7,2116.8,2336.0,3029.2,3581.5,2008.6,2044.0,2475.4,2028.6,1542.2,1648.8,1809.8,1755.5,1758.5,1683.4,2177.8,1896.2,1857.3,1990.2,1804.9,1817.6,1844.7,1824.7,1537.1,1719.2,1555.5,1836.1,1638.7,1540.8
1728.57,2728.3,2415.7,3552.6,3749.8,5491.9,5695.6,2577.9,2746.8,2883.9,2871.6,3452.5,2947.8,2689.0,2672.3,4838.9,5731.9,2857.3,2981.6,2658.3,2845.4,3518.5,4117.6,2519.4,2593.3,3004.6,2560.1,1830.1,1892.8,2161.5,2120.1,2058.6,1945.7,2581.4,2253.2,2179.2,2371.2,2155.4,2183.9,2162.4,2172.7,1854.3,1986.1,1823.3,2106.7,1906.1,1821.9
1730.29,2403.8,2106.7,3256.1,3415.4,5133.8,5348.6,2248.4,2421.8,2532.9,2484.9,3133.3,2605.6,2315.1,2329.2,4686.9,5548.8,2507.3,2626.8,2296.0,2534.8,3209.5,3733.3,2180.8,2229.3,2639.4,2199.2,1632.1,1706.5,1933.3,1918.8,1872.8,1774.3,2330.4,2012.3,1961.5,2138.3,1930.4,1944.1,1971.4,1949.8,1640.9,1817.2,1641.8,1923.4,1747.6,1616.2
1732.0,2195.5,1846.8,3032.2,3217.4,4883.0,5083.7,2054.7,2183.7,2341.4,2327.5,2939.1,2390.0,2128.9,2158.0,4495.5,5369.5,2321.5,2422.6,2108.9,2337.0,2985.1,3514.8,2001.5,2051.0,2452.5,2043.3,1555.9,1624.3,1774.6,1809.0,1794.9,1713.2,2241.7,1892.6,1824.0,2037.9,1806.0,1806.2,1865.0,1851.6,1541.9,1729.2,1564.2,1812.3,1651.2,1538.4
1733.72,2171.5,1852.6,3005.3,3225.6,4891.9,5075.5,2030.5,2186.2,2318.3,2329.1,2925.7,2376.9,2118.3,2149.7,4445.2,5328.3,2351.5,2398.6,2077.7,2342.3,3015.6,3533.3,1974.2,2055.8,2423.7,1997.5,1523.4,1641.8,1794.6,1799.9,1790.7,1673.2,2251.6,1883.3,1829.7,1998.4,1823.4,1793.0,1866.3,1859.4,1561.3,1708.8,1559.9,1808.1,1662.6,1529.1
1735.44,2368.8,2044.2,3205.9,3391.2,5053.0,5286.7,2261.6,2395.2,2465.0,2529.2,3099.3,2609.5,2323.1,2305.0,4544.0,5434.4,2491.0,2598.1,2268.2,2511.0,3202.4,3729.9,2161.2,2237.3,2626.4,2209.9,1644.1,1737.8,1923.9,1894.6,1870.8,1805.9,2373.8,2029.4,1955.0,2125.3,1927.9,1962.7,1957.7,1943.2,1617.6,1809.8,1644.2,1868.0,1767.2,1621.6
1737.15,2464.8,2111.8,3245.4,3470.3,5139.3,5328.3,2296.8,2466.3,2596.0,2590.0,3184.8,2674.4,2387.3,2410.4,4487.1,5398.3,2585.6,2675.8,2378.4,2583.3,3217.2,3824.8,2190.4,2293.8,2699.7,2310.3,1645.2,1753.0,1964.4,1964.9,1913.3,1805.3,2389.6,2084.6,1955.0,2187.2,1966.6,2016.4,2013.7,2003.2,1658.1,1832.1,1693.5,1900.5,1796.9,1661.4
1738.87,2390.4,2027.4,3102.2,3325.0,4901.9,5133.9,2200.4,2361.7,2462.0,2492.2,3097.6,2577.7,2310.5,2261.7,4368.0,5240.7,2527.3,2633.1,2242.3,2532.3,3136.7,3654.7,2139.9,2187.6,2600.0,2162.6,1618.5,1742.2,1904.1,1882.7,1888.5,1766.4,2378.1,2024.3,1946.8,2105.0,1938.7,1953.9,1946.3,1943.5,1633.5,1796.2,1629.2,1846.8,1757.7,1611.7
1740.58,2611.2,2190.9,3228.9,3518.8,5089.8,5221.9,2369.6,2504.0,2655.2,2707.2,3247.1,2703.3,2464.3,2453.1,4357.1,5156.7,2672.9,2793.5,2471.8,2689.7,3249.3,3792.0,2321.5,2341.7,2758.4,2331.2,1683.4,1788.8,2028.0,2007.5,1980.9,1839.8,2458.5,2132.7,2014.7,2230.8,2032.0,2048.6,2029.7,2063.7,1691.2,1816.9,1686.9,1971.1,1817.5,1653.0
1742.29,3148.0,2610.2,3544.5,4020.5,5380.6,5527.9,2854.7,2969.5,3039.9,3202.5,3743.8,3226.1,2939.2,2891.3,4523.9,5348.6,3224.6,3349.8,2925.7,3203.5,3683.6,4246.7,2800.3,2772.5,3204.3,2796.6,1892.0,1984.9,2315.8,2324.7,2219.5,2038.2,2780.6,2492.5,2347.0,2583.2,2368.6,2348.3,2383.7,2424.7,1910.2,2040.0,1897.7,2191.3,2027.7,1851.3
1744.01,3415.0,2711.1,3519.4,4187.5,5304.8,5332.4,2994.3,3099.7,3120.4,3463.7,3929.1,3359.0,3083.1,3040.7,4402.2,5154.7,3483.7,3525.3,3107.9,3378.3,3760.8,4184.6,2968.6,2867.3,3290.3,2856.6,1876.0,2065.8,2408.4,2380.4,2350.0,2148.6,2929.3,2595.9,2406.8,2715.4,2528.8,2449.6,2460.0,2513.5,1942.2,2022.8,1916.0,2200.0,2131.7,1907.9
1745.72,4106.4,3040.0,3749.5,4663.9,5402.6,5432.0,3406.2,3522.1,3517.3,4043.7,4475.5,3851.9,3577.7,3439.6,4488.1,5151.3,4113.0,4167.5,3672.1,3962.7,4155.5,4562.3,3442.6,3297.8,3712.2,3317.5,2055.7,2227.3,2758.4,2718.3,2640.8,2372.5,3324.3,2992.3,2699.9,3055.4,2840.8,2741.2,2814.3,2878.9,2152.7,2137.6,2084.4,2373.8,2319.7,2135.1
1747.43,4501.1,3218.6,3690.3,5021.4,5311.5,5273.2,3694.0,3764.5,3699.8,4450.0,4800.8,4145.5,3825.7,3700.0,4388.3,5055.8,4559.5,4557.0,3952.5,4333.5,4333.9,4692.4,3815.1,3497.7,3843.6,3496.6,2129.5,2388.2,3015.6,2890.2,2872.6,2485.3,3622.6,3235.8,2842.9,3283.1,3077.2,2972.4,3062.4,3090.3,2244.1,2166.4,2128.2,2472.8,2479.2,2181.2
1749.14,5167.2,3696.8,4273.3,5652.9,5868.7,5736.8,4266.7,4354.1,4264.7,5035.4,5389.7,4693.1,4409.1,4228.9,4619.0,5237.8,5217.2,5199.6,4574.3,4921.7,4932.0,5252.0,4384.5,4048.7,4391.6,4038.3,2415.6,2631.6,3439.0,3299.9,3207.5,2810.1,4087.4,3683.7,3320.6,3773.3,3536.5,3459.1,3473.7,3516.1,2489.8,2408.3,2466.5,2779.8,2754.3,2446.0
1750.85,4990.4,3720.6,4397.0,5651.4,5949.1,5846.5,4257.0,4350.3,4251.8,4945.7,5380.6,4689.0,4367.1,4222.2,4703.6,5286.6,5135.4,5160.3,4558.0,4895.9,5038.9,5308.1,4387.7,4041.5,4468.5,4058.1,2428.4,2613.2,3464.6,3324.8,3230.9,2808.4,4156.7,3656.3,3302.6,3761.1,3454.9,3451.7,3405.5,3544.5,2528.9,2445.2,2489.3,2751.5,2757.7,2459.9
1752.56,3771.8,2773.6,3572.5,4571.5,5162.5,5159.4,3260.9,3361.4,3285.0,3805.4,4258.3,3592.6,3317.9,3206.3,4240.0,4907.6,3927.0,3998.8,3417.1,3798.1,4033.8,4373.1,3304.4,3122.9,3402.8,3045.8,1976.2,2143.2,2772.1,2616.9,2628.6,2329.2,3347.2,2946.5,2658.5,2980.6,2758.9,2750.8,2786.7,2769.9,2042.2,2036.3,1991.2,2288.1,2284.7,2012.2
1754.27,3647.9,2836.3,3778.2,4497.9,5418.1,5419.0,3204.6,3333.1,3354.3,3691.3,4178.8,3574.4,3294.6,3182.1,4331.4,5078.3,3782.4,3837.7,3406.7,3679.3,4104.1,4485.9,3260.3,3110.4,3500.5,3069.7,2032.4,2176.1,2739.9,2644.9,2566.6,2287.0,3214.1,2851.7,2678.9,2925.3,2718.0,2708.5,2708.2,2729.0,2103.2,2107.5,2054.9,2327.7,2235.6,2011.9
1755.98,2976.7,2332.4,3325.4,3851.1,5000.1,5118.5,2670.3,2781.1,2818.7,3075.0,3539.4,3011.2,2682.3,2654.0,4133.3,4816.8,3103.6,3158.5,2775.3,3034.0,3528.0,3992.0,2643.1,2618.5,2898.7,2549.8,1790.2,1877.7,2272.4,2218.1,2184.9,1990.9,2768.5,2387.3,2213.1,2466.5,2305.0,2301.8,2250.6,2310.0,1816.2,1885.6,1805.5,2072.4,1965.1,1790.4
1757.68,2746.2,2212.5,3211.0,3595.2,4940.6,5047.0,2492.8,2599.5,2671.5,2819.1,3370.0,2848.9,2511.9,2520.3,4034.0,4797.4,2861.9,2942.0,2531.2,2836.4,3374.3,3812.4,2457.8,2419.0,2807.6,2431.9,1715.0,1792.9,2141.7,2073.2,2054.0,1916.4,2589.5,2214.0,2096.5,2322.2,2141.5,2178.9,2152.4,2169.9,1749.8,1851.1,1740.3,2018.4,1866.6,1721.9
1759.39,2673.0,2218.0,3191.6,3554.2,4899.1,5116.8,2412.0,2577.3,2670.1,2756.7,3308.0,2754.1,2474.9,2486.5,4062.6,4839.8,2772.9,2866.1,2480.9,2768.1,3322.6,3822.2,2425.7,2396.6,2761.4,2387.9,1680.0,1810.9,2099.5,2056.3,2036.9,1879.7,2536.9,2171.2,2075.7,2305.9,2105.2,2114.5,2120.2,2136.5,1705.0,1816.2,1721.1,1980.9,1865.5,1695.7
1761.1,2549.8,2124.2,3161.5,3457.5,4834.0,5034.9,2361.7,2470.6,2541.9,2657.2,3177.5,2709.4,2429.0,2400.9,4005.1,4764.9,2646.3,2782.7,2411.4,2674.2,3180.8,3708.7,2310.0,2286.6,2684.0,2307.3,1659.0,1748.6,2032.3,1972.8,1980.3,1821.4,2456.8,2101.2,2015.7,2238.9,2027.5,2042.4,2040.5,2076.8,1676.4,1770.8,1655.8,1915.2,1800.7,1676.3
1762.8,2588.4,2200.5,3227.5,3523.6,4934.2,5107.3,2402.8,2507.7,2607.8,2703.8,3283.9,2762.3,2482.0,2487.9,4062.7,4831.4,2728.7,2835.1,2509.8,2694.9,3281.2,3783.7,2345.7,2390.7,2765.8,2377.6,1714.3,1771.9,2087.1,2044.4,1983.2,1887.6,2522.5,2174.1,2085.5,2248.9,2084.5,2105.2,2093.9,2097.7,1710.5,1835.5,1728.3,1977.0,1826.5,1696.1
1764.5,2386.8,1991.1,3001.4,3306.7,4721.2,4922.4,2171.4,2313.9,2421.9,2497.6,3021.7,2535.7,2279.9,2260.3,3908.3,4652.3,2492.1,2589.2,2213.2,2482.2,3011.4,3528.9,2148.8,2168.3,2547.9,2137.9,1571.6,1676.0,1893.2,1882.6,1853.6,1748.1,2308.5,1991.8,1903.5,2113.4,1921.9,1903.4,1950.9,1949.7,1627.3,1756.6,1586.8,1869.7,1717.7,1609.9
1766.21,2596.6,2182.3,3232.9,3470.8,4954.6,5188.6,2410.9,2511.5,2614.2,2669.0,3213.7,2711.9,2457.3,2475.6,4013.0,4811.1,2671.5,2784.3,2431.8,2667.5,3235.6,3746.7,2338.1,2381.7,2731.4,2323.1,1717.3,1772.4,2044.7,2013.5,1997.2,1879.7,2450.0,2159.8,2038.0,2205.9,2077.0,2086.3,2044.7,2062.0,1699.7,1869.6,1708.6,1937.7,1819.8,1684.3
1767.91,2447.0,2073.3,3089.0,3393.6,4805.2,5002.0,2249.9,2386.5,2502.3,2537.1,3057.6,2596.3,2354.3,2300.1,3944.2,4669.4,2536.2,2676.0,2302.1,2547.5,3120.2,3615.4,2212.3,2249.3,2606.4,2224.5,1624.8,1721.2,1950.5,1914.7,1882.2,1766.0,2355.0,2060.9,1974.6,2130.1,1963.9,1975.5,1948.3,1978.8,1654.5,1815.4,1642.6,1847.6,1780.1,1626.3
1769.61,2620.1,2350.6,3335.0,3615.1,5063.3,5277.5,2487.0,2621.0,2731.9,2762.8,3309.5,2848.7,2567.7,2566.4,4092.6,4870.2,2758.3,2879.9,2533.9,2800.0,3396.3,3925.7,2455.9,2476.9,2826.1,2438.3,1735.6,1856.5,2113.4,2062.6,2023.4,1871.3,2519.9,2215.5,2093.2,2319.2,2115.8,2164.4,2120.7,2130.5,1752.9,1875.1,1733.4,1981.0,1871.0,1759.0
1771.32,2237.3,1915.3,2928.8,3159.3,4671.3,4924.9,2080.6,2227.4,2333.6,2340.5,2895.6,2429.2,2164.7,2156.9,3830.3,4617.0,2323.6,2425.8,2121.5,2342.3,2943.5,3510.3,2010.9,2068.2,2449.7,2070.2,1570.3,1651.4,1822.0,1779.4,1781.8,1719.2,2257.1,1908.4,1851.7,2021.5,1829.1,1877.2,1876.5,1878.0,1556.9,1721.0,1603.9,1820.8,1660.5,1567.3
1773.02,2029.1,1785.2,2883.9,3015.0,4602.6,4805.6,1931.9,2103.8,2234.5,2173.2,2770.3,2313.6,2015.8,2016.7,3791.8,4597.3,2171.6,2289.6,1983.3,2207.3,2853.8,3320.2,1876.7,1934.0,2349.6,1919.2,1485.6,1565.6,1729.5,1712.7,1716.2,1629.5,2112.2,1782.9,1781.7,1893.7,1716.9,1762.8,1783.7,1753.8,1517.5,1664.5,1514.3,1715.8,1632.9,1498.3
1774.72,2395.3,2150.0,3253.0,3341.9,4960.3,5175.0,2253.8,2394.4,2562.9,2507.8,3059.9,2608.0,2375.3,2380.9,4012.4,4802.1,2494.5,2600.6,2326.2,2552.7,3185.9,3684.8,2210.3,2284.3,2724.8,2256.2,1662.6,1777.0,1958.2,1935.1,1837.8,1788.0,2366.9,2032.3,2021.8,2144.5,1969.8,1991.6,1963.7,1986.0,1664.6,1832.5,1679.1,1916.5,1780.0,1655.0
1776.42,1940.1,1726.3,2806.9,2890.3,4550.0,4767.5,1841.2,1967.1,2148.0,2093.2,2656.9,2153.4,1926.7,1938.2,3802.6,4610.2,2012.9,2174.1,1896.0,2083.3,2718.6,3273.7,1783.5,1882.9,2244.8,1864.4,1455.1,1538.1,1676.6,1637.8,1650.4,1573.1,2012.0,1708.7,1696.3,1825.3,1652.5,1676.2,1683.0,1695.2,1462.2,1622.2,1479.9,1736.6,1574.9,1467.1
1778.12,1877.7,1717.7,2755.5,2834.1,4553.5,4764.1,1829.9,1980.5,2119.1,2058.5,2562.5,2097.9,1840.3,1923.3,3737.6,4542.1,1999.2,2127.1,1811.5,2027.3,2706.2,3225.1,1743.1,1848.5,2247.8,1824.8,1462.4,1515.2,1609.3,1610.2,1622.0,1562.0,1976.9,1689.1,1647.3,1791.5,1642.1,1672.1,1662.0,1653.0,1464.7,1624.7,1474.3,1686.2,1522.5,1441.3
1779.81,1786.1,1619.1,2716.7,2800.8,4463.9,4660.0,1727.0,1878.8,2013.7,1931.4,2534.3,2051.8,1806.0,1793.2,3718.7,4483.2,1881.5,2036.9,1738.0,1979.5,2629.1,3180.7,1655.8,1764.3,2136.3,1748.7,1392.1,1476.3,1584.8,1570.0,1562.9,1498.2,1919.3,1629.0,1627.7,1740.0,1572.2,1592.5,1600.5,1609.7,1399.8,1574.7,1413.1,1680.3,1511.4,1401.8
1781.51,1804.8,1649.3,2735.2,2753.5,4488.0,4694.6,1733.0,1895.0,2041.1,1916.3,2538.5,2052.3,1832.4,1826.4,3734.4,4495.4,1874.2,1987.5,1748.5,1949.8,2632.1,3196.4,1650.4,1774.6,2169.3,1755.6,1404.7,1474.7,1580.3,1553.1,1605.5,1525.5,1933.5,1613.9,1637.4,1731.6,1594.3,1598.3,1611.3,1587.9,1401.0,1610.9,1422.6,1670.8,1464.8,1426.0
1783.21,1674.6,1563.3,2661.0,2666.9,4407.1,4653.6,1685.5,1826.5,1966.5,1845.1,2441.9,1963.2,1700.9,1762.9,3678.4,4446.5,1798.6,1917.5,1678.3,1830.8,2541.0,3044.2,1572.2,1705.7,2076.1,1674.4,1373.6,1425.6,1529.0,1498.1,1526.6,1499.8,1847.2,1582.9,1575.5,1672.2,1519.1,1537.5,1567.5,1553.2,1352.4,1579.6,1420.4,1638.3,1474.0,1399.9
1784.9,1795.7,1694.2,2790.1,2816.8,4521.6,4754.3,1778.1,1901.1,2062.5,1966.4,2564.0,2078.9,1872.9,1847.4,3708.9,4551.5,1897.5,1975.1,1768.6,1966.7,2660.2,3199.3,1703.5,1793.2,2186.9,1766.6,1429.9,1526.1,1572.1,1607.0,1559.8,1532.4,1940.4,1631.3,1639.5,1769.6,1592.1,1614.9,1613.0,1621.9,1435.1,1627.9,1467.7,1670.1,1521.9,1414.1
1786.6,1731.2,1587.4,2696.4,2705.6,4415.5,4700.3,1717.5,1852.9,2007.7,1854.1,2476.5,2027.3,1767.6,1786.8,3711.4,4447.7,1777.7,1933.8,1702.8,1883.7,2547.5,3144.8,1630.1,1737.6,2114.9,1720.3,1418.0,1461.4,1507.8,1551.3,1503.5,1466.7,1866.1,1582.1,1611.4,1686.0,1556.8,1552.7,1530.5,1579.6,1401.1,1595.3,1384.0,1611.0,1489.0,1403.2
1788.3,1805.5,1708.3,2810.0,2769.1,4491.5,4810.0,1813.9,1942.9,2098.1,1974.2,2513.8,2111.2,1839.4,1907.6,3715.7,4494.4,1885.9,2035.6,1796.9,1948.6,2646.0,3219.4,1681.9,1835.8,2222.3,1772.6,1447.9,1530.3,1608.9,1591.5,1570.0,1543.5,1917.0,1614.3,1656.0,1739.7,1592.4,1607.1,1623.1,1605.2,1471.0,1649.3,1492.4,1696.9,1520.8,1436.3
1789.99,1621.8,1504.1,2597.2,2601.2,4323.4,4611.2,1596.3,1753.2,1927.4,1767.8,2353.3,1919.8,1659.9,1716.3,3622.8,4376.3,1721.7,1858.4,1606.2,1813.0,2502.6,3043.9,1527.5,1659.6,2009.4,1633.1,1374.3,1408.9,1499.8,1473.0,1475.8,1450.5,1842.6,1495.9,1518.0,1652.7,1477.7,1513.7,1503.8,1484.6,1339.7,1541.9,1369.2,1589.3,1427.8,1340.5
1791.68,1724.1,1619.2,2734.8,2692.2,4439.6,4675.4,1753.1,1879.1,2024.4,1897.0,2475.6,2052.7,1794.9,1838.1,3687.8,4422.2,1834.1,1965.1,1759.9,1913.7,2589.0,3092.3,1648.1,1759.9,2150.4,1745.4,1386.0,1505.3,1551.8,1544.0,1526.1,1507.2,1872.3,1605.7,1584.3,1692.0,1508.7,1575.2,1588.2,1566.6,1356.7,1629.4,1450.5,1639.8,1488.0,1401.6
1793.38,1673.5,1565.2,2654.9,2610.0,4376.1,4609.4,1677.8,1801.8,1963.3,1823.0,2396.0,1995.0,1726.0,1740.4,3645.1,4393.9,1747.6,1883.8,1677.5,1851.5,2521.9,3078.8,1566.5,1700.5,2064.9,1677.1,1398.7,1436.3,1524.2,1517.4,1513.9,1499.7,1881.5,1563.9,1562.4,1671.2,1526.9,1531.6,1527.6,1504.0,1380.0,1573.3,1427.2,1605.7,1449.0,1367.8
1795.07,1643.1,1574.0,2629.4,2624.5,4326.9,4587.5,1649.0,1768.4,1962.2,1785.4,2368.6,1945.6,1724.6,1736.0,3649.4,4405.1,1722.4,1905.2,1629.2,1810.5,2474.6,3052.7,1569.8,1677.0,2057.2,1653.2,1375.4,1435.9,1495.7,1496.9,1490.1,1488.7,1821.5,1531.8,1520.1,1660.7,1486.0,1509.6,1551.5,1523.6,1377.7,1556.5,1377.6,1599.7,1446.2,1328.5
1796.76,1938.3,1832.2,2882.3,2873.7,4542.1,4820.7,1923.7,2045.8,2202.9,2067.5,2649.5,2234.0,1985.8,1967.4,3761.5,4507.2,1972.3,2139.8,1907.9,2119.4,2760.2,3293.9,1815.6,1928.2,2316.5,1906.5,1494.1,1540.7,1673.7,1649.0,1604.3,1571.7,2011.6,1730.5,1709.5,1860.9,1680.3,1732.2,1683.7,1684.7,1505.0,1704.9,1516.4,1704.0,1604.1,1510.2
1798.45,1850.6,1773.4,2827.0,2807.4,4532.4,4820.7,1869.5,2021.2,2155.9,2035.5,2571.5,2195.2,1930.6,1933.2,3760.7,4521.9,1945.5,2097.3,1807.1,2045.5,2717.9,3238.8,1752.2,1894.3,2283.1,1878.4,1491.1,1545.9,1631.8,1614.6,1595.8,1558.9,1979.4,1644.0,1683.1,1831.9,1650.6,1660.9,1643.0,1667.4,1482.1,1649.0,1494.4,1709.5,1526.8,1451.3
1800.14,1943.1,1854.3,2914.1,2892.7,4530.4,4807.4,1941.4,2098.5,2258.9,2095.8,2635.4,2242.5,1999.9,2027.7,3747.7,4546.6,2056.2,2206.2,1941.5,2119.6,2778.7,3273.8,1839.0,1981.6,2346.1,1958.2,1527.3,1569.3,1697.1,1706.7,1662.0,1600.2,2023.0,1725.7,1756.5,1862.6,1720.1,1726.9,1681.3,1743.8,1484.9,1694.3,1530.4,1749.6,1582.4,1514.7
1801.83,1947.5,1822.9,2895.6,2887.8,4527.3,4810.4,1924.1,2088.3,2234.7,2084.2,2640.3,2214.9,2010.0,1989.3,3774.1,4512.4,2047.0,2187.7,1934.9,2110.0,2714.8,3322.0,1841.8,1958.1,2355.0,1961.1,1509.3,1573.9,1668.8,1692.9,1627.6,1592.1,2028.6,1724.4,1729.8,1836.9,1689.2,1693.7,1712.2,1706.8,1523.4,1695.4,1495.1,1743.8,1592.0,1487.2
1803.52,1727.9,1629.7,2666.7,2636.1,4310.2,4553.8,1715.5,1888.6,2000.5,1865.0,2427.4,1997.9,1773.5,1768.6,3600.9,4336.0,1803.7,1910.3,1693.8,1889.4,2540.7,3059.3,1628.3,1767.2,2115.1,1764.8,1418.0,1458.5,1519.0,1513.3,1545.9,1479.1,1868.9,1601.3,1568.3,1690.3,1561.6,1556.2,1541.6,1552.0,1424.4,1594.2,1412.1,1635.5,1480.2,1419.3
1805.21,1764.4,1675.1,2689.6,2675.0,4362.9,4625.7,1742.5,1904.0,2039.3,1903.8,2510.8,2056.6,1819.4,1846.4,3608.8,4351.6,1820.5,1949.2,1748.8,1933.4,2608.7,3132.4,1633.0,1789.7,2141.4,1757.5,1428.8,1504.7,1555.6,1532.6,1573.5,1508.1,1919.0,1627.4,1614.9,1718.1,1567.6,1587.1,1591.3,1596.7,1409.8,1623.5,1445.2,1652.2,1500.2,1433.8
1806.9,1851.5,1761.2,2826.1,2765.7,4475.8,4748.2,1870.9,1992.9,2158.6,2043.5,2579.7,2140.5,1896.3,1944.4,3690.7,4411.7,1950.6,2079.1,1823.7,2062.0,2731.4,3219.2,1747.6,1879.5,2264.2,1855.2,1493.7,1547.5,1644.3,1645.4,1577.0,1569.4,1983.3,1691.2,1694.7,1801.0,1631.9,1650.3,1654.3,1691.8,1482.9,1667.1,1477.2,1715.0,1532.3,1465.6
1808.58,1877.5,1779.7,2808.6,2782.4,4520.3,4714.4,1857.5,2013.1,2138.1,1998.0,2560.0,2129.6,1922.1,1959.5,3685.2,4384.6,1933.7,2101.2,1838.4,2020.9,2679.9,3215.1,1772.7,1859.7,2261.6,1856.5,1459.3,1519.4,1604.7,1645.1,1564.9,1569.2,1959.2,1653.8,1684.9,1803.9,1619.7,1669.8,1650.5,1632.6,1447.7,1645.8,1496.7,1726.5,1520.0,1464.8
1810.27,1694.9,1585.4,2664.2,2629.8,4354.1,4576.1,1753.6,1859.7,2009.9,1861.8,2401.3,1999.7,1770.1,1782.8,3606.2,4363.3,1811.7,1924.7,1713.5,1895.3,2492.7,3062.6,1618.1,1722.5,2103.6,1707.1,1416.2,1461.6,1531.0,1533.3,1518.7,1500.0,1868.7,1580.4,1577.2,1676.6,1540.9,1581.0,1553.0,1563.7,1367.5,1589.3,1423.1,1663.4,1499.7,1398.1
1811.95,1682.3,1548.5,2633.1,2572.7,4248.1,4515.9,1697.1,1814.0,1993.3,1801.6,2320.9,1937.3,1771.3,1744.3,3558.8,4313.7,1750.0,1899.4,1624.5,1850.1,2524.5,2995.2,1580.0,1672.4,2077.6,1666.9,1361.7,1421.2,1507.8,1514.0,1488.2,1441.8,1847.2,1540.4,1552.9,1697.7,1513.1,1540.4,1518.5,1536.7,1362.8,1583.7,1411.8,1618.2,1447.0,1386.0
